xi,ti,hi,ui,zi
5000,75960,3.5583863,1.3913914,94.65699
5000,76020,3.5587325,1.391221,94.65645
5000,76080,3.5590787,1.3910503,94.655914
5000,76140,3.5594254,1.3908794,94.65483
5000,76200,3.559772,1.3907081,94.65483
5000,76260,3.5601196,1.3905365,94.65429
5000,76320,3.5604682,1.3903649,94.65321
5000,76380,3.5608153,1.3901935,94.65267
5000,76440,3.5611634,1.3900212,94.65214
5000,76500,3.561512,1.3898491,94.651054
5000,76560,3.5618615,1.3896768,94.65052
5000,76620,3.5622115,1.3895041,94.65052
5000,76680,3.562561,1.3893312,94.64944
5000,76740,3.56291,1.3891581,94.6489
5000,76800,3.563261,1.388985,94.64836
5000,76860,3.5636115,1.3888116,94.64728
5000,76920,3.563963,1.3886379,94.64674
5000,76980,3.5643148,1.3884643,94.64674
5000,77040,3.5646672,1.3882903,94.64566
5000,77100,3.56502,1.388116,94.64513
5000,77160,3.5653725,1.3879417,94.644585
5000,77220,3.5657258,1.3877672,94.64351
5000,77280,3.5660787,1.3875924,94.64297
5000,77340,3.5664334,1.3874172,94.64297
5000,77400,3.5667877,1.3872422,94.642426
5000,77460,3.567142,1.387067,94.64135
5000,77520,3.5674973,1.386891,94.64081
5000,77580,3.5678525,1.3867152,94.63973
5000,77640,3.5682092,1.3865392,94.63919
5000,77700,3.5685644,1.3863633,94.63919
5000,77760,3.568922,1.3861868,94.63865
5000,77820,3.5692782,1.3860103,94.63757
5000,77880,3.5696354,1.3858333,94.63703
5000,77940,3.5699935,1.3856565,94.635956
5000,78000,3.5703516,1.3854797,94.635414
5000,78060,3.5707088,1.3853021,94.63488
5000,78120,3.5710678,1.3851246,94.63488
5000,78180,3.5714278,1.3849466,94.6338
5000,78240,3.5717874,1.384769,94.63326
5000,78300,3.5721474,1.3845906,94.63272
5000,78360,3.5725079,1.3844125,94.63164
5000,78420,3.5728674,1.3842342,94.6311
5000,78480,3.5732293,1.3840553,94.6311
5000,78540,3.5735908,1.3838768,94.63002
5000,78600,3.5739527,1.3836975,94.629486
5000,78660,3.5743146,1.383518,94.628944
5000,78720,3.5746775,1.3833383,94.62787
5000,78780,3.5750408,1.3831589,94.62733
5000,78840,3.5754037,1.382979,94.62733
5000,78900,3.5757666,1.3827989,94.62625
5000,78960,3.5761318,1.3826187,94.62571
5000,79020,3.5764961,1.3824382,94.62517
5000,79080,3.576861,1.3822579,94.62409
5000,79140,3.5772257,1.3820769,94.62355
5000,79200,3.5775914,1.3818963,94.62301
5000,79260,3.5779572,1.3817143,94.62301
5000,79320,3.5783238,1.3815335,94.62193
5000,79380,3.5786905,1.3813518,94.62139
5000,79440,3.5790577,1.3811699,94.620316
5000,79500,3.5794258,1.3809882,94.619774
5000,79560,3.5797935,1.3808057,94.61924
5000,79620,3.5801616,1.3806238,94.61924
5000,79680,3.5805297,1.3804412,94.61816
5000,79740,3.5808992,1.3802587,94.617615
5000,79800,3.5812683,1.3800756,94.61654
5000,79860,3.5816388,1.3798925,94.616
5000,79920,3.5820088,1.3797092,94.61546
5000,79980,3.5823789,1.3795255,94.61546
5000,80040,3.5827498,1.3793422,94.61438
5000,80100,3.5831218,1.3791584,94.613846
5000,80160,3.5834928,1.3789744,94.61276
5000,80220,3.5838656,1.3787901,94.61223
5000,80280,3.584238,1.3786054,94.61169
5000,80340,3.5846105,1.3784211,94.61169
5000,80400,3.5849838,1.3782364,94.61061
5000,80460,3.5853581,1.3780513,94.61007
5000,80520,3.585732,1.3778661,94.60953
5000,80580,3.5861058,1.3776813,94.60845
5000,80640,3.586481,1.3774956,94.60791
5000,80700,3.5868568,1.3773102,94.606834
5000,80760,3.5872312,1.3771241,94.606834
5000,80820,3.5876079,1.3769381,94.60629
5000,80880,3.5879846,1.3767514,94.60575
5000,80940,3.5883613,1.3765653,94.604675
5000,81000,3.5887375,1.376379,94.60413
5000,81060,3.5891156,1.3761921,94.60306
5000,81120,3.5894933,1.3760049,94.60306
5000,81180,3.5898714,1.3758179,94.602516
5000,81240,3.5902505,1.3756309,94.601974
5000,81300,3.5906296,1.3754432,94.6009
5000,81360,3.5910087,1.3752557,94.60036
5000,81420,3.5913892,1.3750677,94.59982
5000,81480,3.5917687,1.3748796,94.59982
5000,81540,3.5921493,1.3746914,94.59874
5000,81600,3.5925303,1.374503,94.598206
5000,81660,3.5929112,1.3743147,94.59712
5000,81720,3.5932937,1.3741255,94.59659
5000,81780,3.5936756,1.3739368,94.59605
5000,81840,3.594058,1.3737477,94.59605
5000,81900,3.5944405,1.3735583,94.59496
5000,81960,3.5948248,1.373369,94.59443
5000,82020,3.5952082,1.373179,94.593346
5000,82080,3.595593,1.372989,94.59281
5000,82140,3.5959768,1.3727994,94.59227
5000,82200,3.5963616,1.3726094,94.591194
5000,82260,3.596747,1.3724188,94.591194
5000,82320,3.5971322,1.3722284,94.59065
5000,82380,3.5975184,1.3720374,94.58958
5000,82440,3.5979052,1.3718468,94.589035
5000,82500,3.5982914,1.3716558,94.58849
5000,82560,3.598679,1.3714643,94.58742
5000,82620,3.5990672,1.371273,94.58742
5000,82680,3.5994544,1.3710816,94.586876
5000,82740,3.5998425,1.3708894,94.586334
5000,82800,3.6002316,1.3706977,94.58526
5000,82860,3.6006212,1.3705056,94.58472
5000,82920,3.6010103,1.3703135,94.58364
5000,82980,3.6014,1.3701209,94.58364
5000,83040,3.60179,1.3699281,94.5831
5000,83100,3.602181,1.3697355,94.582565
5000,83160,3.6025724,1.3695425,94.58148
5000,83220,3.6029644,1.3693492,94.58095
5000,83280,3.6033554,1.3691559,94.579865
5000,83340,3.6037488,1.3689626,94.579865
5000,83400,3.6041403,1.3687688,94.57932
5000,83460,3.6045341,1.3685751,94.57879
5000,83520,3.6049275,1.3683811,94.577705
5000,83580,3.6053205,1.3681871,94.57717
5000,83640,3.6057153,1.3679925,94.57663
5000,83700,3.6061091,1.3677983,94.575554
5000,83760,3.606505,1.3676032,94.575554
5000,83820,3.6069002,1.3674085,94.57501
5000,83880,3.6072955,1.3672136,94.57394
5000,83940,3.6076922,1.3670181,94.573395
5000,84000,3.6080885,1.366823,94.57285
5000,84060,3.6084857,1.3666272,94.57178
5000,84120,3.608883,1.366432,94.57178
5000,84180,3.6092806,1.3662361,94.571236
5000,84240,3.6096783,1.3660398,94.570694
5000,84300,3.610077,1.3658438,94.56962
5000,84360,3.610475,1.3656478,94.56908
5000,84420,3.6108751,1.3654513,94.568
5000,84480,3.6112742,1.3652544,94.568
5000,84540,3.6116748,1.3650576,94.56746
5000,84600,3.6120758,1.3648603,94.566925
5000,84660,3.6124754,1.3646634,94.56584
5000,84720,3.6128774,1.3644657,94.56531
5000,84780,3.6132793,1.3642684,94.564224
5000,84840,3.6136804,1.3640707,94.56368
5000,84900,3.6140833,1.3638729,94.56368
5000,84960,3.6144857,1.3636752,94.56315
5000,85020,3.6148896,1.3634764,94.562065
5000,85080,3.6152935,1.3632785,94.56153
5000,85140,3.6156974,1.3630798,94.56045
5000,85200,3.6161013,1.3628814,94.55991
5000,85260,3.616506,1.3626826,94.55991
5000,85320,3.6169114,1.362484,94.55937
5000,85380,3.6173162,1.3622844,94.5583
5000,85440,3.617723,1.3620852,94.557755
5000,85500,3.6181288,1.3618861,94.55667
5000,85560,3.618536,1.3616865,94.55614
5000,85620,3.6189423,1.3614866,94.55614
5000,85680,3.6193504,1.3612868,94.555595
5000,85740,3.6197577,1.3610867,94.55452
5000,85800,3.6201663,1.3608867,94.55398
5000,85860,3.6205754,1.3606858,94.55344
5000,85920,3.620985,1.3604854,94.55236
5000,85980,3.6213946,1.3602846,94.55236
5000,86040,3.6218033,1.3600839,94.55182
5000,86100,3.6222134,1.359883,94.55074
5000,86160,3.622624,1.3596816,94.5502
5000,86220,3.6230354,1.3594807,94.54966
5000,86280,3.6234474,1.3592789,94.548584
5000,86340,3.623859,1.3590775,94.54804
5000,86400,3.624271,1.3588754,94.54804
